audit_file,nneg,npos,outpath,outdir
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP1_Round1/ULP1_Round1_audit_HAPE_21Apr14.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP1_Round1/ULP1_Round1_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP1_Round1
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP2_Round1/ULP2_Round1_audit_HAPE_21Apr14.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP2_Round1/ULP2_Round1_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP2_Round1
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP3_Round1/ULP3_Round1_audit_HAPE_21Apr14.fig,1,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP3_Round1/ULP3_Round1_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP3_Round1
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP4_Round1/ULP4_Round1_audit_HAPE_21Apr14.fig,2,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP4_Round1/ULP4_Round1_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP4_Round1
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP5_Round1/ULP5_Round1_audit_HAPE_21Apr14.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP5_Round1/ULP5_Round1_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r1/ULP5_Round1
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r2/SM4_Round2/SM4_Round2_audit_HAPE_21Apr14.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r2/SM4_Round2/SM4_Round2_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r2/SM4_Round2
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r2/SM5_Round2/SM5_Round2_audit_HAPE_21Apr14.fig,7,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r2/SM5_Round2/SM5_Round2_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r2/SM5_Round2
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP1_Round2/ULP1_Round2_audit_HAPE_21Apr14.fig,6,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP1_Round2/ULP1_Round2_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP1_Round2
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP2_Round2/ULP2_Round2_audit_HAPE_21Apr14.fig,11,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP2_Round2/ULP2_Round2_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP2_Round2
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP3_Round2/ULP3_Round2_audit_HAPE_21Apr14.fig,8,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP3_Round2/ULP3_Round2_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP3_Round2
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP4_Round2/ULP4_Round2_audit_HAPE_21Apr14.fig,2,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP4_Round2/ULP4_Round2_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP4_Round2
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP5_Round2/ULP5_Round2_audit_HAPE_21Apr14.fig,8,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP5_Round2/ULP5_Round2_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r2/ULP5_Round2
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r3/ULP1_Round3/ULP1_Round3_audit_HAPE_21Apr14.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r3/ULP1_Round3/ULP1_Round3_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r3/ULP1_Round3
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r3/ULP2_Round3/ULP2_Round3_audit_HAPE_21Apr14.fig,6,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r3/ULP2_Round3/ULP2_Round3_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r3/ULP2_Round3
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r3/ULP4_Round3/ULP4_Round3_audit_HAPE_21Apr14.fig,1,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r3/ULP4_Round3/ULP4_Round3_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r3/ULP4_Round3
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r3/ULP5_Round3/ULP5_Round3_audit_HAPE_21Apr14.fig,2,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r3/ULP5_Round3/ULP5_Round3_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r3/ULP5_Round3
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r4/ULP1_Round4/ULP1_Round4_audit_HAPE_21Apr14.fig,5,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r4/ULP1_Round4/ULP1_Round4_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r4/ULP1_Round4
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r4/ULP2_Round4/ULP2_Round4_audit_HAPE_21Apr14.fig,11,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r4/ULP2_Round4/ULP2_Round4_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r4/ULP2_Round4
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r4/ULP3_Round4/ULP3_Round4_audit_HAPE_21Apr14.fig,6,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r4/ULP3_Round4/ULP3_Round4_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r4/ULP3_Round4
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULP_2012/KESRP_ULP_2012_r4/ULP4_Round4/ULP4_Round4_audit_HAPE_21Apr14.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULP_2012/KESRP_ULP_2012_r4/ULP4_Round4/ULP4_Round4_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULP_2012/KESRP_ULP_2012_r4/ULP4_Round4
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2012/WAM000/WAM000_audit_HAPE_21Apr14.fig,6,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2012/WAM000/WAM000_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2012/WAM000
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2012/WAM005/WAM005_audit_HAPE_21Apr14.fig,17,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2012/WAM005/WAM005_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2012/WAM005
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2012/WAM006/WAM006_audit_HAPE_21Apr14.fig,7,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2012/WAM006/WAM006_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2012/WAM006
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2012/WAM007/WAM007_audit_HAPE_21Apr14.fig,23,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2012/WAM007/WAM007_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2012/WAM007
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2012/WAM008/WAM008_audit_HAPE_21Apr14.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2012/WAM008/WAM008_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2012/WAM008
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP/June7Pihea1/June7Pihea1_audit_HAPE_21Apr14.fig,20,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP/June7Pihea1/June7Pihea1_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP/June7Pihea1
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP/June7Pihea2/June7Pihea2_audit_HAPE_21Apr14.fig,17,10,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP/June7Pihea2/June7Pihea2_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP/June7Pihea2
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP/NBOG1_Apr18/NBOG1_Apr18_audit_HAPE_21Apr14.fig,6,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP/NBOG1_Apr18/NBOG1_Apr18_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP/NBOG1_Apr18
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP/NBOG1_June3_2013/NBOG1_June3_2013_audit_HAPE_21Apr14.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP/NBOG1_June3_2013/NBOG1_June3_2013_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP/NBOG1_June3_2013
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP/NBOG2_Apr18/NBOG2_Apr18_audit_HAPE_21Apr14.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP/NBOG2_Apr18/NBOG2_Apr18_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP/NBOG2_Apr18
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP/NBOG3_Apr18/NBOG3_Apr18_audit_HAPE_21Apr14.fig,1,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP/NBOG3_Apr18/NBOG3_Apr18_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP/NBOG3_Apr18
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP/NBOG3_June3_2013/NBOG3_June3_2013_audit_HAPE_21Apr14.fig,1,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP/NBOG3_June3_2013/NBOG3_June3_2013_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP/NBOG3_June3_2013
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP/ROV1_3_June_2013/ROV1_3_June_2013_audit_HAPE_21Apr14.fig,3,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP/ROV1_3_June_2013/ROV1_3_June_2013_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP/ROV1_3_June_2013
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP/ROV2_3_June_2013/ROV2_3_June_2013_audit_HAPE_21Apr14.fig,3,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP/ROV2_3_June_2013/ROV2_3_June_2013_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP/ROV2_3_June_2013
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP/ROV3_3_June_2013/ROV3_3_June_2013_audit_HAPE_21Apr14.fig,3,13,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP/ROV3_3_June_2013/ROV3_3_June_2013_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP/ROV3_3_June_2013
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP/ROV4_June3_2013/ROV4_June3_2013_audit_ae_HAPE_21Apr14.fig,2,3,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP/ROV4_June3_2013/ROV4_June3_2013_audit_ae_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP/ROV4_June3_2013
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP/ROV4_June3_2013/ROV4_June3_2013_audit_HAPE_21Apr14.fig,6,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP/ROV4_June3_2013/ROV4_June3_2013_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP/ROV4_June3_2013
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP/ROV4_June3_2013/ROV4_June3_2013_HAPE_conflicts_corrected.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP/ROV4_June3_2013/ROV4_June3_2013_HAPE_conflicts_corrected.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP/ROV4_June3_2013
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP/ROV5_3_June_2013/ROV5_3_June_2013_audit_HAPE_21Apr14.fig,4,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP/ROV5_3_June_2013/ROV5_3_June_2013_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP/ROV5_3_June_2013
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/9 July_ROV1/9 July_ROV1_audit_ae_HAPE_21Apr14.fig,6,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/9 July_ROV1/9 July_ROV1_audit_ae_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/9 July_ROV1
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/9 July_ROV1/9 July_ROV1_audit_HAPE_21Apr14.fig,6,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/9 July_ROV1/9 July_ROV1_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/9 July_ROV1
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/9 July_ROV1/9 July_ROV1_audit_HAPE_conflicts.fig,4,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/9 July_ROV1/9 July_ROV1_audit_HAPE_conflicts.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/9 July_ROV1
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/9July_ROV2/9July_ROV2_audit_HAPE_21Apr14.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/9July_ROV2/9July_ROV2_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/9July_ROV2
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/9July_ROV3/9July_ROV3_audit_HAPE_21Apr14.fig,5,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/9July_ROV3/9July_ROV3_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/9July_ROV3
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/9July_ROV4/9July_ROV4_audit_HAPE_21Apr14.fig,6,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/9July_ROV4/9July_ROV4_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/9July_ROV4
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/9July_ROV5/9July_ROV5_audit_HAPE_21Apr14.fig,7,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/9July_ROV5/9July_ROV5_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/9July_ROV5
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/July_5_2013_NBOG_02/July_5_2013_NBOG_02_audit_HAPE_21Apr14.fig,9,2,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/July_5_2013_NBOG_02/July_5_2013_NBOG_02_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/July_5_2013_NBOG_02
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/July_5_2013_NBOG_03/July_5_2013_NBOG_03_audit_HAPE_21Apr14.fig,3,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/July_5_2013_NBOG_03/July_5_2013_NBOG_03_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/July_5_2013_NBOG_03
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/July10_Pihea1/July10_Pihea1_audit_HAPE_21Apr14.fig,7,1,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/July10_Pihea1/July10_Pihea1_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/July10_Pihea1
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/July10_Pihea2/July10_Pihea2_audit_HAPE_21Apr14.fig,8,16,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/July10_Pihea2/July10_Pihea2_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/July10_Pihea2
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/July10_Pihea3/July10_Pihea3_audit_ae_HAPE_21Apr14.fig,4,4,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/July10_Pihea3/July10_Pihea3_audit_ae_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/July10_Pihea3
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/Jun7_Pihea3/Jun7_Pihea3_audit_HAPE_21Apr14.fig,3,2,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/Jun7_Pihea3/Jun7_Pihea3_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/Jun7_Pihea3
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/Pohakea1_jun14/Pohakea1_jun14_audit_HAPE_21Apr14.fig,9,3,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/Pohakea1_jun14/Pohakea1_jun14_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/Pohakea1_jun14
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r2/Pohakea2_jun14/Pohakea2_jun14_audit_HAPE_21Apr14.fig,3,11,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r2/Pohakea2_jun14/Pohakea2_jun14_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r2/Pohakea2_jun14
\\NAS1\NAS1_2Jun14/Figs/KESRP_ULPHONO_2013/HNP_r3_sep13/26_Aug2013_ROV1/26_Aug2013_ROV1_audit_HAPE_21Apr14.fig,7,0,\\NAS1\NAS1_2Jun14\Motherships\HAPE_CNN_Mother_test\KESRP_ULPHONO_2013/HNP_r3_sep13/26_Aug2013_ROV1/26_Aug2013_ROV1_audit_HAPE_21Apr14.fig,\\NAS1/NAS1_2Jun14/Motherships/HAPE_CNN_Mother_test/KESRP_ULPHONO_2013/HNP_r3_sep13/26_Aug2013_ROV1
